strategy,length_km,buffer_hours,storage_cost_2023_usd_per_kg,annual_delivered_kg,required_buffer_kg,diameter_in,stations,segment_length_km,q_bar_a,draft_inlet_bar_a,pressure_swing_bar,raw_linepack_kg,credited_linepack_kg,external_storage_kg,gathering_stages,gathering_rating_unit_kw,enroute_stages,enroute_rating_unit_kw,compressor_capex_2018_usd,full_year_energy_kwh,pipeline_capex_2023_usd,compressor_capex_2023_usd,storage_capex_2023_usd,pipeline_lcot_2023_usd_per_kg,compressor_lcot_2023_usd_per_kg,electricity_lcot_2023_usd_per_kg,storage_lcot_2023_usd_per_kg,lcot_2023_usd_per_kg,annual_cost_2023_usd,service_closure_kg,infrastructure_response,uses_linepack,delta_embedded_2023_usd_per_kg,delta_redesign_2023_usd_per_kg,delta_joint_vs_external_storage_only_2023_usd_per_kg,joint_saving_vs_external_storage_only_percent
Linepack without redesign,1600.0,24.0,600.0,500000000.0,1369863.01369863,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,1317895.9792791086,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,790737587.5674652,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.15814751751349304,0.59789333390378,298946666.95189,0.0,Transport assets retained,True,0.00623604413031098,0.12389485747143208,0.13013090160174307,21.54023729572704
Joint design,1600.0,24.0,600.0,500000000.0,1369863.01369863,30.0,1,800.0,21.01325,51.93858082816981,23.411316250106665,1366581.77734416,1366581.77734416,3281.23635447002,2,19817.671124984532,2,14387.123547843936,35117293.98415465,521102611.01561284,1667491341.3942056,50805578.31239613,1968741.812682012,0.35017318169278316,0.014327173084095712,0.10910437329293257,0.0003937483625364024,0.4739984764323479,236999238.21617395,0.0,Compressor resize,True,0.00623604413031098,0.12389485747143208,0.13013090160174307,21.54023729572704
External storage only,1600.0,36.0,600.0,500000000.0,2054794.520547945,30.0,1,800.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,1232876712.328767,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.24657534246575344,0.6863211588560088,343160579.4280044,0.0,Transport assets retained,False,0.00623604413031098,0.1570484876604299,0.16328453179074087,23.79127172225186
Linepack without redesign,1600.0,36.0,600.0,500000000.0,2054794.520547945,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,2002827.4861284236,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,1201696491.6770542,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.24033929833541084,0.6800851147256978,340042557.3628489,0.0,Transport assets retained,True,0.00623604413031098,0.1570484876604299,0.16328453179074087,23.79127172225186
Joint design,1600.0,36.0,600.0,500000000.0,2054794.520547945,36.0,0,1600.0,26.79067146822306,50.09070937331621,24.44534176018425,2054794.5214307525,2054794.520547945,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,2151056282.856028,28729098.81012402,0.0,0.45172181939976597,0.008101605864454974,0.063213201801047,0.0,0.5230366270652679,261518313.53263396,0.0,Diameter change,True,0.00623604413031098,0.1570484876604299,0.16328453179074087,23.79127172225186
External storage only,1600.0,48.0,600.0,500000000.0,2739726.02739726,30.0,1,800.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,1643835616.438356,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.3287671232876712,0.7685129396779266,384256469.83896327,0.0,Transport assets retained,False,0.00623604413031098,0.21716372734571,0.22339977147602097,29.06909694580352
Linepack without redesign,1600.0,48.0,600.0,500000000.0,2739726.02739726,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,2687758.9929777384,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,1612655395.786643,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.3225310791573286,0.7622768955476156,381138447.77380776,0.0,Transport assets retained,True,0.00623604413031098,0.21716372734571,0.22339977147602097,29.06909694580352
Joint design,1600.0,48.0,600.0,500000000.0,2739726.02739726,36.0,1,800.0,28.209027352879595,41.12686188000967,32.593789006850365,2739726.02800875,2739726.02739726,0.0,2,19817.671124984532,1,5973.870552221313,27263696.726839572,392928530.5953447,2151056282.856028,39443468.50203952,0.0,0.45172181939976597,0.011123058117575146,0.08226829068456447,0.0,0.5451131682019056,272556584.1009528,0.0,Diameter change,True,0.00623604413031098,0.21716372734571,0.22339977147602097,29.06909694580352
External storage only,1600.0,72.0,600.0,500000000.0,4109589.04109589,30.0,1,800.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,2465753424.657534,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.4931506849315069,0.9328965013217623,466448250.66088116,0.0,Transport assets retained,False,0.006236044130311091,0.36702359537236495,0.37325963950267604,40.01083067348071
Linepack without redesign,1600.0,72.0,600.0,500000000.0,4109589.04109589,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,4057622.0066763684,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,2434573204.005821,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.48691464080116426,0.9266604571914512,463330228.5957256,0.0,Transport assets retained,True,0.006236044130311091,0.36702359537236495,0.37325963950267604,40.01083067348071
Joint design,1600.0,72.0,600.0,500000000.0,4109589.04109589,42.0,0,1600.0,25.044535650593833,38.09534053300328,35.91968583894395,4109589.041402159,4109589.04109589,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,2325343115.0170674,28729098.81012402,0.0,0.4883220541535842,0.008101605864454974,0.063213201801047,0.0,0.5596368618190862,279818430.9095431,0.0,Diameter change,True,0.006236044130311091,0.36702359537236495,0.37325963950267604,40.01083067348071
External storage only,2000.0,0.0,600.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,2000.0,0.0,600.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,2000.0,0.0,600.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,2000.0,6.0,600.0,500000000.0,342465.7534246575,30.0,1,1000.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,205479452.0547945,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0410958904109589,0.5688807871888522,284440393.5944261,0.0,Transport assets retained,False,0.0074617429972621,0.02940011395472575,0.03686185695198785,6.479715571717975
Linepack without redesign,2000.0,6.0,600.0,500000000.0,342465.7534246575,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,280284.56178054324,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,168170737.06832594,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.03363414741366519,0.56141904419159,280709522.09579504,0.0,Transport assets retained,True,0.0074617429972621,0.02940011395472575,0.03686185695198785,6.479715571717975
Joint design,2000.0,6.0,600.0,500000000.0,342465.7534246575,30.0,1,1000.0,40.638237481951364,66.86957996160707,4.6935056059853295,342465.75269838725,342465.75269838725,0.0007262702565640211,2,19817.671124984532,1,8103.5874767343685,29374667.946237903,425374304.958361,2052252879.275636,42497494.067071624,0.43576215393841267,0.4309731046478836,0.011984293326914199,0.08906153217491412,8.715243078768253e-11,0.5320189302368643,266009465.11843216,0.0,Compressor resize,True,0.0074617429972621,0.02940011395472575,0.03686185695198785,6.479715571717975
External storage only,2000.0,12.0,600.0,500000000.0,684931.506849315,30.0,1,1000.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,410958904.109589,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0821917808219178,0.6099766775998111,304988338.79990554,0.0,Transport assets retained,False,0.007461742997262211,0.0633534021731994,0.07081514517046161,11.60948406242533
Linepack without redesign,2000.0,12.0,600.0,500000000.0,684931.506849315,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,622750.3152052008,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,373650189.1231205,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.0747300378246241,0.6025149346025489,301257467.3012745,0.0,Transport assets retained,True,0.007461742997262211,0.0633534021731994,0.07081514517046161,11.60948406242533
Joint design,2000.0,12.0,600.0,500000000.0,684931.506849315,30.0,1,1000.0,34.212767021494045,63.17109945116767,9.387011243944087,684931.5077297437,684931.506849315,0.0,2,19817.671124984532,1,10100.992177739816,31265449.90099939,455804331.35976577,2052252879.275636,45232963.11311044,0.0,0.4309731046478836,0.012755695597897144,0.09543273218356882,0.0,0.5391615324293495,269580766.2146748,0.0,Compressor resize,True,0.007461742997262211,0.0633534021731994,0.07081514517046161,11.60948406242533
External storage only,2000.0,24.0,600.0,500000000.0,1369863.01369863,30.0,1,1000.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,821917808.219178,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.1643835616438356,0.6921684584217288,346084229.2108644,0.0,Transport assets retained,False,0.0074617429972621,0.12425770640015155,0.13171944939741365,19.029969914803427
Linepack without redesign,2000.0,24.0,600.0,500000000.0,1369863.01369863,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,1307681.8220545158,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,784609093.2327095,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.15692181864654192,0.6847067154244667,342353357.71223336,0.0,Transport assets retained,True,0.0074617429972621,0.12425770640015155,0.13171944939741365,19.029969914803427
Joint design,2000.0,24.0,600.0,500000000.0,1369863.01369863,30.0,3,500.0,38.852479862229615,54.032882402719366,18.77402245258643,1369863.0128836646,1369863.0128836646,0.0008149654604494572,2,19817.671124984532,1,5228.975383855538,39770277.0826092,540904821.1175444,2052252879.275636,57537233.0151034,0.4889792762696743,0.4309731046478836,0.01622549971025916,0.1132504045683765,9.779585525393486e-11,0.5604490090243152,280224504.51215756,0.0,Station-count change,True,0.0074617429972621,0.12425770640015155,0.13171944939741365,19.029969914803427
External storage only,2000.0,36.0,600.0,500000000.0,2054794.520547945,30.0,1,1000.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,1232876712.328767,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.24657534246575344,0.7743602392436466,387180119.6218233,0.0,Transport assets retained,False,0.007461742997261989,0.17469185501071016,0.18215359800797215,23.523108338554415
Linepack without redesign,2000.0,36.0,600.0,500000000.0,2054794.520547945,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,1992613.3289038308,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,1195567997.3422985,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.23911359946845973,0.7668984962463846,383449248.1231923,0.0,Transport assets retained,True,0.007461742997261989,0.17469185501071016,0.18215359800797215,23.523108338554415
Joint design,2000.0,36.0,600.0,500000000.0,2054794.520547945,30.0,9,200.0,37.20281579972901,44.136882299829736,28.16103370749442,2054794.521413399,2054794.520547945,0.0,2,19817.671124984532,1,2647.2279519553585,53984520.50366703,664887392.673087,2052252879.275636,78101541.23332384,0.0,0.4309731046478836,0.022024634627797326,0.13920890195999358,0.0,0.5922066412356745,296103320.61783725,0.0,Station-count change,True,0.007461742997261989,0.17469185501071016,0.18215359800797215,23.523108338554415
External storage only,2000.0,48.0,600.0,500000000.0,2739726.02739726,30.0,1,1000.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,1643835616.438356,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.3287671232876712,0.8565520200655644,428276010.0327822,0.0,Transport assets retained,False,0.007461742997261989,0.20120247786643453,0.20866422086369651,24.36095134627368
Linepack without redesign,2000.0,48.0,600.0,500000000.0,2739726.02739726,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,2677544.8357531456,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,1606526901.4518874,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.3213053802903775,0.8490902770683024,424545138.5341512,0.0,Transport assets retained,True,0.007461742997261989,0.20120247786643453,0.20866422086369651,24.36095134627368
Joint design,2000.0,48.0,600.0,500000000.0,2739726.02739726,36.0,1,1000.0,33.37244925649853,47.25788081637732,26.075031204165754,2739726.0278706304,2739726.02739726,0.0,2,19817.671124984532,1,5509.167282683675,26786480.682448,385848877.3063887,2648444892.792977,38753061.17378104,0.0,0.5561734274865252,0.010928363251006252,0.08078600846433653,0.0,0.6478877992018679,323943899.60093397,0.0,Diameter change,True,0.007461742997261989,0.20120247786643453,0.20866422086369651,24.36095134627368
External storage only,2000.0,72.0,600.0,500000000.0,4109589.04109589,30.0,1,1000.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,2465753424.657534,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.4931506849315069,1.0209355817094001,510467790.8547001,0.0,Transport assets retained,False,0.0074617429972621,0.341553179866502,0.3490149228637641,34.18579282733903
Linepack without redesign,2000.0,72.0,600.0,500000000.0,4109589.04109589,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,4047407.8494517757,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,2428444709.6710653,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.4856889419342131,1.013473838712138,506736919.35606897,0.0,Transport assets retained,True,0.0074617429972621,0.341553179866502,0.3490149228637641,34.18579282733903
Joint design,2000.0,72.0,600.0,500000000.0,4109589.04109589,42.0,0,2000.0,31.225512631724662,44.77795656992978,28.73574867181425,4109589.0414964175,4109589.04109589,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,2860027862.7625427,28729098.81012402,0.0,0.6006058511801341,0.008101605864454974,0.063213201801047,0.0,0.671920658845636,335960329.422818,0.0,Diameter change,True,0.0074617429972621,0.341553179866502,0.3490149228637641,34.18579282733903
